STUDENT_LIST,REG. NO.,ACC. NO.,NAME,NATIONALITY,FACULTY,DEPARTMENT,PROGRAM ID,PROGRAM,YEAR,SEMESTER,TOTAL REGISTRATIONS,STUDENT STATUS,REGISTRATION TYPE,CAMPUS,HIGH_SCHOOL,DISTRICT,SCHOOL_TIER,OWNERSHIP,RESIDENCE,ACCOMMODATION Type,FEES,EXPECTED FEES(%) - RAW,TOTAL EXPECTED FEES (UGX),AMOUNT PAID (UGX),TUITION BALANCE (UGX)
List16,S25D67/010,A19347,Catherine Muhangi,Ugandan,School of Social Sciences,Social Sciences,67,Diploma in Social Work and Social Administration,1,1,1,Leave of Absence,Normal,Mukono,St. Henry's College Kitovu,Masaka,Tier 1,Private/Faith-based,R,Executive,60%,60,4283000,2569800,1713200
List16,S25D67/012,A19373,Ivan Adong,Ugandan,School of Social Sciences,Social Sciences,67,Diploma in Social Work and Social Administration,1,2,2,Continuing,Normal,Mukono,Kyotera Secondary School,Kyotera,Tier 2,Public/Mixed,R,Executive,35%,35,4283000,1499050,2783950
List16,S25D67/015,A19376,Olivia Martinez,Sudanese,School of Social Sciences,Social Sciences,67,Diploma in Social Work and Social Administration,1,2,2,Continuing,Normal,Mukono,Butambala Secondary School,Butambala,Tier 2,Public/Mixed,NR,None,25%,25,2783000,695750,2087250
List16,J24M65/004,A19393,Apollo Bainomugisha,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Leave of Absence,Late,Mukono,Lubiri Secondary School,Kampala,Tier 2,Public/Mixed,R,Executive,100%,100,3918000,3918000,0
List16,J24M65/006,A19415,Harriet Namutebi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,3,1,5,Retake/Probation,Normal,Mukono,Kyotera Secondary School,Kyotera,Tier 2,Public/Mixed,R,Double Normal,70%,70,3268000,2287600,980400
List16,J24M65/008,A19423,Sarah Kalyegira,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,3,1,5,Retake/Probation,Late,Mukono,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,R,Executive,30%,30,3918000,1175400,2742600
List16,J24M65/011,A19440,Victor Sabiiti,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Finalist,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List16,J24M65/013,A19442,Akena Magezi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,3,1,5,Retake/Probation,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,NR,None,65%,65,2418000,1571700,846300
List16,J24M65/015,A19449,Deborah Nansubuga,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Finalist,Normal,Mukono,Mbale Secondary School,Mbale,Tier 2,Public/Mixed,R,Ordinary,100%,100,3068000,3068000,0
List16,J25M65/002,A19384,Juliet Lwanga,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,1,3,Continuing,Normal,Mukono,Lyantonde Secondary School,Lyantonde,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List16,J25M65/004,A19398,Gift Tumuhimbise,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,1,3,Continuing,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Double Normal,100%,100,3268000,3268000,0
List16,J25M65/009,A19446,Saul Mitala,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,1,3,Continuing,Late,Mukono,Kiboga Secondary School,Kiboga,Tier 2,Public/Mixed,NR,None,80%,80,2418000,1934400,483600
List16,KJ24M65/003,A19388,Paul Namutebi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,3,1,5,Retake/Probation,Normal,Kampala,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,NR,None,75%,75,2418000,1813500,604500
List16,KJ25M65/005,A19427,Vanessa Nuwagaba,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Leave of Absence,Normal,Kampala,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,R,Executive,85%,85,4218000,3585300,632700
List16,KJ25M65/007,A19433,Juliet Isabirye,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,1,3,Continuing,Late,Kampala,Lubiri Secondary School,Kampala,Tier 2,Public/Mixed,R,Double Normal,85%,85,3418000,2905300,512700
List16,KM25M65/004,A19404,Florence Ssenfuma,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Kampala,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,R,Ordinary,80%,80,3268000,2614400,653600
List16,KS24M65/001,A19381,Prisca Mugabi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Kampala,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Ordinary,50%,50,3268000,1634000,1634000
List16,KS25M65/011,A19432,Margaret Ssempijja,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Kampala,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,R,Executive,100%,100,4218000,4218000,0
List16,M24M65/002,A19387,John Bbaale,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,NR,None,55%,55,2418000,1329900,1088100
List16,M24M65/004,A19392,Joy Mirembe,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Mbale Secondary School,Mbale,Tier 2,Public/Mixed,R,Double Normal,50%,50,3268000,1634000,1634000
List16,M24M65/006,A19400,Esther Babirye,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,R,Executive,65%,65,3918000,2546700,1371300
List16,M24M65/009,A19417,Esther Namaganda,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,R,Double Normal,85%,85,3268000,2777800,490200
List16,M24M65/011,A19426,Kevin Ssempijja,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Kumi Secondary School,Kumi,Tier 2,Public/Mixed,NR,None,65%,65,2418000,1571700,846300
List16,M24M65/013,A19434,Nakato Bagiire,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Late,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,R,Executive,50%,50,3918000,1959000,1959000
List16,M24M65/015,A19439,Nicholas Nsubuga,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Executive,95%,95,3918000,3722100,195900
List16,M25M65/001,A19377,Akiiki Mugabi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List16,M25M65/003,A19401,Dorothy Kansiime,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,R,Double Normal,80%,80,3268000,2614400,653600
List16,M25M65/006,A19412,Peace Kaddu,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Late,Mukono,St. Peter's College Tororo,Tororo,Tier 2,Private/Faith-based,NR,None,80%,80,2418000,1934400,483600
List16,M25M65/009,A19418,Ivan Muwanga,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,St. Mary's College Rushoroza,Kabarole,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List16,S24M65/003,A19394,Noah Scott,Rwandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Ordinary,30%,30,3068000,920400,2147600
List16,S24M65/005,A19405,Ritah Bashaija,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,NR,None,95%,95,2418000,2297100,120900
List16,S24M65/007,A19414,Asiimwe Olara,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,NR,None,50%,50,2418000,1209000,1209000
List16,S24M65/009,A19437,Naava Kalibbala,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,2,2,4,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Ordinary,100%,100,3068000,3068000,0
List16,S25M65/002,A19389,Namagembe Katusiime,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Executive,95%,95,3918000,3722100,195900
List16,S25M65/004,A19396,Ruth Nakkazi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,1,1,Leave of Absence,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Ordinary,75%,75,3068000,2301000,767000
List16,S25M65/006,A19408,Naava Kato,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Late,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Double Normal,50%,50,3268000,1634000,1634000
List16,S25M65/008,A19420,Martin Amony,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Executive,35%,35,3918000,1371300,2546700
List16,S25M65/010,A19430,Sharifah Kigozi,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,Makerere College School,Kampala,Tier 2,Private/Faith-based,R,Ordinary,85%,85,3068000,2607800,460200
List16,S25M65/013,A19438,Victor Kafuko,Ugandan,School of Social Sciences,Social Sciences,65,Master of Arts in African Studies,1,2,2,Continuing,Normal,Mukono,Pallisa Secondary School,Pallisa,Tier 2,Public/Mixed,NR,None,75%,75,2418000,1813500,604500
List16,J24M60/002,A19461,Vincent Kalyango,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Finalist,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Ordinary,65%,65,3068000,1994200,1073800
List16,J24M60/005,A19495,Patrick Kiggundu,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Finalist,Normal,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,R,Double Normal,100%,100,3268000,3268000,0
List16,J24M60/008,A19502,Proscovia Mayanja,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Finalist,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,30%,30,3268000,980400,2287600
List16,J24M60/012,A19511,Zaina Namagombe,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Finalist,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Executive,80%,80,3918000,3134400,783600
List16,J24M60/015,A19520,Martin Ibanda,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,3,1,5,Retake/Probation,Normal,Mukono,Rakai Secondary School,Rakai,Tier 2,Public/Mixed,NR,None,75%,75,2418000,1813500,604500
List16,J25M60/002,A19458,Violet Nakyanzi,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,1,3,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Executive,40%,40,3918000,1567200,2350800
List16,J25M60/004,A19480,Rose Amanya,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Leave of Absence,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Executive,80%,80,3918000,3134400,783600
List16,KJ24M60/006,A19499,Michael Nakalema,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Finalist,Normal,Kampala,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,90%,90,2418000,2176200,241800
List16,KJ24M60/011,A19510,Judy Ladu,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Finalist,Normal,Kampala,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,NR,None,60%,60,2418000,1450800,967200
List16,KM24M60/013,A19505,Caleb Kansiime,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Kampala,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Executive,100%,100,4218000,4218000,0
List16,KM25M60/006,A19471,Ruth Muwonge,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Late,Kampala,Lubiri Secondary School,Kampala,Tier 2,Public/Mixed,R,Double Normal,85%,85,3418000,2905300,512700
List16,KM25M60/008,A19496,Jackline Nandutu,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Kampala,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,NR,None,80%,80,2418000,1934400,483600
List16,KS24M60/002,A19469,Kevin Mugabi,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Kampala,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,R,Ordinary,95%,95,3268000,3104600,163400
List16,KS25M60/005,A19468,Elijah Brown,Sudanese,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Kampala,Kakumiro Secondary School,Kakumiro,Tier 2,Public/Mixed,NR,None,75%,75,2418000,1813500,604500
List16,M24M60/001,A19459,Ahmed White,Congolese,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Soroti Secondary School,Soroti,Tier 2,Public/Mixed,NR,None,65%,65,2418000,1571700,846300
List16,M24M60/003,A19462,John Nakayiza,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,R,Executive,30%,30,3918000,1175400,2742600
List16,M24M60/005,A19477,Solomon Ssewava,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,R,Executive,85%,85,3918000,3330300,587700
List16,M24M60/007,A19481,Walter Mulyagonja,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Uganda Martyrs High School,Kampala,Tier 2,Private/Faith-based,R,Executive,70%,70,3918000,2742600,1175400
List16,M24M60/009,A19485,John Nabaggala,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Executive,30%,30,3918000,1175400,2742600
List16,M24M60/011,A19490,Precious Muwonge,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,R,Double Normal,100%,100,3268000,3268000,0
List16,M24M60/014,A19506,Charles Nambooze,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,NR,None,60%,60,2418000,1450800,967200
List16,M25M60/001,A19452,Irene Ssenoga,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Executive,40%,40,3918000,1567200,2350800
List16,M25M60/003,A19463,Caleb Ibanda,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Mbale Secondary School,Mbale,Tier 2,Public/Mixed,NR,None,80%,80,2418000,1934400,483600
List16,M25M60/009,A19497,Richard Muzira,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,1,1,Leave of Absence,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Ordinary,100%,100,3068000,3068000,0
List16,M25M60/011,A19509,Doreen Bataringaya,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Double Normal,45%,45,3268000,1470600,1797400
List16,M25M60/014,A19519,Janet Kalibbala,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Late,Mukono,Duhaga Secondary School,Hoima,Tier 2,Public/Mixed,R,Ordinary,100%,100,3068000,3068000,0
List16,S24M60/001,A19450,Nabulime Naddumba,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,1,3,Leave of Absence,Late,Mukono,Kabarole Secondary School,Kabarole,Tier 2,Public/Mixed,NR,None,100%,100,2418000,2418000,0
List16,S24M60/004,A19472,Saul Namaganda,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,40%,40,2418000,967200,1450800
List16,S24M60/006,A19478,Emmanuel Kisitu,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,85%,85,3268000,2777800,490200
List16,S24M60/008,A19487,Mugisha Nakaggwa,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,2,2,4,Continuing,Normal,Mukono,Moroto High School,Moroto,Tier 2,Private/Faith-based,NR,None,85%,85,2418000,2055300,362700
List16,S25M60/001,A19453,Triza Kato,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,NR,None,60%,60,2418000,1450800,967200
List16,S25M60/003,A19457,Nambi Mulyagonja,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Kalangala Secondary School,Kalangala,Tier 2,Public/Mixed,NR,None,55%,55,2418000,1329900,1088100
List16,S25M60/006,A19483,Mugisha Muhangi,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Lubiri Secondary School,Kampala,Tier 2,Public/Mixed,R,Executive,50%,50,3918000,1959000,1959000
List16,S25M60/009,A19498,Fred Katusiime,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Late,Mukono,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,R,Ordinary,45%,45,3068000,1380600,1687400
List16,S25M60/011,A19508,Emma Scott,Indian,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,R,Double Normal,75%,75,3268000,2451000,817000
List16,S25M60/013,A19516,Abraham Tumuhimbise,Ugandan,School of Social Sciences,Social Sciences,60,Master of Counseling Psychology,1,2,2,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,25%,25,2418000,604500,1813500
List16,J24M64/002,A19533,James Bategeka,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Finalist,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,NR,None,100%,100,2418000,2418000,0
List16,J24M64/004,A19545,Judith Arinaitwe,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Finalist,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List16,J24M64/006,A19552,Chris Muwonge,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Finalist,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Ordinary,95%,95,3068000,2914600,153400
List16,J24M64/008,A19574,Akena Muwonge,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Finalist,Normal,Mukono,Kyenjojo Secondary School,Kyenjojo,Tier 2,Public/Mixed,R,Double Normal,55%,55,3268000,1797400,1470600
List16,J24M64/010,A19585,Richard Gitta,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,3,1,5,Retake/Probation,Late,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,70%,70,2418000,1692600,725400
List16,J25M64/001,A19525,Jackline Akiiki,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Mubende Secondary School,Mubende,Tier 2,Public/Mixed,R,Ordinary,75%,75,3068000,2301000,767000
List16,J25M64/003,A19535,Catherine Obua,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Executive,85%,85,3918000,3330300,587700
List16,J25M64/006,A19543,Vanessa Kibirige,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Duhaga Secondary School,Hoima,Tier 2,Public/Mixed,R,Double Normal,65%,65,3268000,2124200,1143800
List16,J25M64/008,A19549,Maria Nakafeero,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Kiboga Secondary School,Kiboga,Tier 2,Public/Mixed,R,Executive,40%,40,3918000,1567200,2350800
List16,J25M64/011,A19561,Gloria Kakooza,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Kyenjojo Secondary School,Kyenjojo,Tier 2,Public/Mixed,NR,None,100%,100,2418000,2418000,0
List16,J25M64/014,A19573,Namyalo Lumala,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Leave of Absence,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,R,Double Normal,45%,45,3268000,1470600,1797400
List16,J25M64/016,A19584,Olivia Walker,Kenyan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Seeta High School,Kampala,Tier 2,Private/Faith-based,R,Double Normal,80%,80,3268000,2614400,653600
List16,J25M64/018,A19588,Abraham Kijjambu,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Lubiri Secondary School,Kampala,Tier 2,Public/Mixed,R,Ordinary,55%,55,3068000,1687400,1380600
List16,KJ25M64/004,A19541,Namyalo Nandutu,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Kampala,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Executive,100%,100,4218000,4218000,0
List16,KJ25M64/012,A19563,Walter Muwanga,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Kampala,Gulu High School,Gulu,Tier 2,Private/Faith-based,R,Ordinary,30%,30,3268000,980400,2287600
List16,KS24M64/009,A19567,Vanessa Nakku,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Kampala,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Ordinary,45%,45,3268000,1470600,1797400
List16,KS25M64/001,A19531,Susan Nakabuye,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Late,Kampala,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,NR,None,80%,80,2418000,1934400,483600
List16,KS25M64/008,A19590,Margaret Bamwine,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Kampala,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,35%,35,3418000,1196300,2221700
List16,M24M64/003,A19528,Ben Kabagenyi,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Namagunga Girls School,Kampala,Tier 1,Private/Faith-based,NR,None,35%,35,2418000,846300,1571700
List16,M24M64/005,A19540,Namirembe Nakitto,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Ordinary,35%,35,3068000,1073800,1994200
List16,M24M64/007,A19550,Saul Wandera,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,R,Double Normal,100%,100,3268000,3268000,0
List16,M24M64/009,A19555,Ben Bashaija,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,NR,None,90%,90,2418000,2176200,241800
List16,M24M64/011,A19582,Janet Galiwango,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Late,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,R,Ordinary,80%,80,3068000,2454400,613600
List16,M25M64/001,A19523,Fred Namutebi,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,St. Lawrence Schools,Kampala,Tier 2,Private/Faith-based,NR,None,90%,90,2418000,2176200,241800
List16,M25M64/003,A19557,Ava Miller,Kenyan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,Muni Girls School,Arua,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List16,M25M64/005,A19565,Namata Nandutu,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Late,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,NR,None,90%,90,2418000,2176200,241800
