STUDENT_LIST,REG. NO.,ACC. NO.,NAME,NATIONALITY,FACULTY,DEPARTMENT,PROGRAM ID,PROGRAM,YEAR,SEMESTER,TOTAL REGISTRATIONS,STUDENT STATUS,REGISTRATION TYPE,CAMPUS,HIGH_SCHOOL,DISTRICT,SCHOOL_TIER,OWNERSHIP,RESIDENCE,ACCOMMODATION Type,FEES,EXPECTED FEES(%) - RAW,TOTAL EXPECTED FEES (UGX),AMOUNT PAID (UGX),TUITION BALANCE (UGX)
List15,KM25M88/013,A17605,Ian Wabwire,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Kampala,Kamuli Secondary School,Kamuli,Tier 2,Public/Mixed,R,Executive,100%,100,5118000,5118000,0
List15,KM25M88/020,A17673,Nambi Naggenda,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,1,1,Leave of Absence,Normal,Kampala,Busoga High School,Iganga,Tier 2,Private/Faith-based,NR,None,55%,55,3318000,1824900,1493100
List15,KS24M88/002,A17525,Paul Natukunda,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Kampala,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Ordinary,35%,35,4168000,1458800,2709200
List15,KS24M88/008,A17569,Solomon Nuwagaba,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Kampala,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,NR,None,100%,100,3318000,3318000,0
List15,KS24M88/016,A17603,Vincent Nakayiza,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Kampala,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,R,Double Normal,40%,40,4318000,1727200,2590800
List15,KS24M88/031,A17685,Mugisha Twinamatsiko,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Kampala,King's College Budo,Kampala,Tier 1,Private/Faith-based,R,Double Normal,85%,85,4318000,3670300,647700
List15,KS24M88/038,A17745,Vincent Oringa,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Kampala,St. Leo's College Fort Portal,Fort Portal,Tier 2,Private/Faith-based,NR,None,100%,100,3318000,3318000,0
List15,KS25M88/004,A17557,Simon Kaddu,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Kampala,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Double Normal,50%,50,4318000,2159000,2159000
List15,KS25M88/013,A17634,Nakuya Mulindwa,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Late,Kampala,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,R,Double Normal,100%,100,4318000,4318000,0
List15,KS25M88/023,A17688,Warren Yiga,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Kampala,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,50%,50,3318000,1659000,1659000
List15,M24M88/002,A17526,Stephen Pereza,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,R,Double Normal,95%,95,4168000,3959600,208400
List15,M24M88/004,A17528,Mary Kiyingi,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Muni Girls School,Arua,Tier 2,Private/Faith-based,R,Executive,95%,95,4818000,4577100,240900
List15,M24M88/007,A17536,Mia Baker,Rwandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,1,3,Leave of Absence,Normal,Mukono,Moroto High School,Moroto,Tier 2,Private/Faith-based,NR,None,90%,90,3318000,2986200,331800
List15,M24M88/009,A17549,Asiimwe Sserugo,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Double Normal,85%,85,4168000,3542800,625200
List15,M24M88/012,A17562,Nancy Okot,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,St. Mary's College Kisubi,Kampala,Tier 1,Private/Faith-based,NR,None,20%,20,3318000,663600,2654400
List15,M24M88/014,A17574,Harriet Naddumba,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Late,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,R,Executive,100%,100,4818000,4818000,0
List15,M24M88/016,A17593,Chris Galiwango,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Ntare School,Kampala,Tier 1,Public/Mixed,NR,None,85%,85,3318000,2820300,497700
List15,M24M88/018,A17608,Trevor Nabunya,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Late,Mukono,Iganga Secondary School,Iganga,Tier 2,Public/Mixed,NR,None,95%,95,3318000,3152100,165900
List15,M24M88/021,A17644,Lydia Nassaka,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,St. Charles Lwanga Secondary School,Kasese,Tier 2,Private/Faith-based,R,Double Normal,40%,40,4168000,1667200,2500800
List15,M24M88/023,A17664,Asiimwe Nakafeero,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Double Normal,80%,80,4168000,3334400,833600
List15,M24M88/025,A17678,Norah Oringa,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Trinity College Nabbingo,Kampala,Tier 1,Private/Faith-based,R,Double Normal,25%,25,4168000,1042000,3126000
List15,M24M88/027,A17689,Racheal Kalibbala,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Executive,70%,70,4818000,3372600,1445400
List15,M24M88/029,A17695,Nicholas Nanyonjo,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Late,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Executive,95%,95,4818000,4577100,240900
List15,M24M88/031,A17706,Diana Nakayiza,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,St. Mary's College Kisubi,Kampala,Tier 1,Private/Faith-based,NR,None,55%,55,3318000,1824900,1493100
List15,M24M88/033,A17714,Stephen Ladu,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,NR,None,45%,45,3318000,1493100,1824900
List15,M24M88/035,A17716,John Nakisige,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,R,Executive,55%,55,4818000,2649900,2168100
List15,M24M88/037,A17723,Walter Kayondo,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Fort Portal Secondary School,Fort Portal,Tier 2,Public/Mixed,NR,None,35%,35,3318000,1161300,2156700
List15,M24M88/039,A17738,Joshua Mukwaya,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Gayaza High School,Kampala,Tier 1,Private/Faith-based,NR,None,100%,100,3318000,3318000,0
List15,M24M88/041,A17746,Vanessa Natukunda,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Executive,35%,35,4818000,1686300,3131700
List15,M24M88/044,A17769,Aisha Bamwine,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Kalangala Secondary School,Kalangala,Tier 2,Public/Mixed,R,Ordinary,70%,70,3968000,2777600,1190400
List15,M24M88/046,A17790,Irene Ninsiima,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Late,Mukono,Ntare School,Kampala,Tier 1,Public/Mixed,R,Double Normal,75%,75,4168000,3126000,1042000
List15,M24M88/048,A17797,Charlotte Clark,Rwandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Late,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,NR,None,30%,30,3318000,995400,2322600
List15,M25M88/001,A17530,Hope Nakku,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Muni Girls School,Arua,Tier 2,Private/Faith-based,NR,None,40%,40,3318000,1327200,1990800
List15,M25M88/003,A17542,Sylvia Tibyangye,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Mbale Secondary School,Mbale,Tier 2,Public/Mixed,NR,None,65%,65,3318000,2156700,1161300
List15,M25M88/006,A17572,Patrick Nakku,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,R,Double Normal,45%,45,4168000,1875600,2292400
List15,M25M88/008,A17577,Zaina Magezi,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Busoga High School,Iganga,Tier 2,Private/Faith-based,R,Double Normal,85%,85,4168000,3542800,625200
List15,M25M88/010,A17597,Triza Nalubega,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,100%,100,4168000,4168000,0
List15,M25M88/012,A17604,Shamim Kazibwe,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,NR,None,100%,100,3318000,3318000,0
List15,M25M88/016,A17648,Charlotte Baker,Sudanese,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,1,1,Leave of Absence,Late,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,NR,None,85%,85,3318000,2820300,497700
List15,M25M88/018,A17667,Gertrude Katusiime,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Bukomansimbi Secondary School,Bukomansimbi,Tier 2,Public/Mixed,NR,None,100%,100,3318000,3318000,0
List15,M25M88/021,A17682,Triza Zziwa,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,R,Executive,30%,30,4818000,1445400,3372600
List15,M25M88/023,A17704,Nabulime Kigozi,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,1,1,Leave of Absence,Late,Mukono,Muni Girls School,Arua,Tier 2,Private/Faith-based,NR,None,65%,65,3318000,2156700,1161300
List15,M25M88/025,A17736,Catherine Acen,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Mubende Secondary School,Mubende,Tier 2,Public/Mixed,R,Executive,90%,90,4818000,4336200,481800
List15,M25M88/027,A17751,Zaina Nakandi,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Late,Mukono,Kakumiro Secondary School,Kakumiro,Tier 2,Public/Mixed,R,Executive,90%,90,4818000,4336200,481800
List15,M25M88/029,A17759,Zaituni Kahinda,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Namasagali College,Kamuli,Tier 1,Private/Faith-based,R,Double Normal,75%,75,4168000,3126000,1042000
List15,M25M88/031,A17780,Oliver Nsereko,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,1,1,Leave of Absence,Normal,Mukono,Kalangala Secondary School,Kalangala,Tier 2,Public/Mixed,R,Executive,35%,35,4818000,1686300,3131700
List15,S24M88/003,A17540,Edith Yiga,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Ordinary,100%,100,3968000,3968000,0
List15,S24M88/005,A17556,Grace Namaganda,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,NR,None,80%,80,3318000,2654400,663600
List15,S24M88/010,A17578,Rachel Allen,Burundian,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Ordinary,50%,50,3968000,1984000,1984000
List15,S24M88/012,A17581,Patrick Wasswa,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,R,Executive,45%,45,4818000,2168100,2649900
List15,S24M88/014,A17589,Racheal Nalubega,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Kotido Secondary School,Kotido,Tier 2,Public/Mixed,NR,None,30%,30,3318000,995400,2322600
List15,S24M88/017,A17610,Elijah Kamara,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,70%,70,3318000,2322600,995400
List15,S24M88/020,A17622,Ruth Kansiime,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Nebbi Secondary School,Nebbi,Tier 2,Public/Mixed,NR,None,65%,65,3318000,2156700,1161300
List15,S24M88/022,A17642,Richard Isabirye,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Kabarole Secondary School,Kabarole,Tier 2,Public/Mixed,R,Executive,95%,95,4818000,4577100,240900
List15,S24M88/024,A17650,Racheal Kalyegira,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Seeta High School,Kampala,Tier 2,Private/Faith-based,NR,None,100%,100,3318000,3318000,0
List15,S24M88/026,A17652,Fatima Baker,Congolese,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,R,Double Normal,100%,100,4168000,4168000,0
List15,S24M88/028,A17670,Maria Chemutai,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,NR,None,55%,55,3318000,1824900,1493100
List15,S24M88/030,A17680,Sophia Barasa,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Ntare School,Kampala,Tier 1,Public/Mixed,R,Double Normal,55%,55,4168000,2292400,1875600
List15,S24M88/033,A17694,Natukunda Naggenda,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Sembabule Secondary School,Sembabule,Tier 2,Public/Mixed,R,Ordinary,75%,75,3968000,2976000,992000
List15,S24M88/035,A17717,Ben Kaddu,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,NR,None,100%,100,3318000,3318000,0
List15,S24M88/039,A17754,Sheila Bainomugisha,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Kakumiro Secondary School,Kakumiro,Tier 2,Public/Mixed,R,Ordinary,40%,40,3968000,1587200,2380800
List15,S24M88/041,A17760,Robert Nakku,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Makerere College School,Kampala,Tier 2,Private/Faith-based,R,Executive,75%,75,4818000,3613500,1204500
List15,S24M88/043,A17773,Namata Kalyegira,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Late,Mukono,Kumi Secondary School,Kumi,Tier 2,Public/Mixed,NR,None,70%,70,3318000,2322600,995400
List15,S24M88/045,A17775,Jacob Mitala,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,2,2,4,Continuing,Normal,Mukono,Mubende Secondary School,Mubende,Tier 2,Public/Mixed,NR,None,25%,25,3318000,829500,2488500
List15,S25M88/002,A17547,Hellen Kigozi,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,R,Ordinary,50%,50,3968000,1984000,1984000
List15,S25M88/005,A17576,Timothy Okot,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,60%,60,3318000,1990800,1327200
List15,S25M88/007,A17606,Nabirye Akiiki,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,St. Lawrence Schools,Kampala,Tier 2,Private/Faith-based,NR,None,95%,95,3318000,3152100,165900
List15,S25M88/010,A17615,Fred Nabukenya,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Kiboga Secondary School,Kiboga,Tier 2,Public/Mixed,R,Double Normal,80%,80,4168000,3334400,833600
List15,S25M88/012,A17633,Sylvia Namugga,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Lyantonde Secondary School,Lyantonde,Tier 2,Public/Mixed,R,Executive,100%,100,4818000,4818000,0
List15,S25M88/016,A17647,Margaret Akena,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,R,Ordinary,95%,95,3968000,3769600,198400
List15,S25M88/018,A17656,Namirembe Bukenya,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,55%,55,3318000,1824900,1493100
List15,S25M88/020,A17679,Amelia Scott,Tanzanian,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Late,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Ordinary,65%,65,3968000,2579200,1388800
List15,S25M88/022,A17687,Elijah Scott,Tanzanian,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Makerere College School,Kampala,Tier 2,Private/Faith-based,NR,None,45%,45,3318000,1493100,1824900
List15,S25M88/025,A17699,Aisha Nakibuuka,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Sembabule Secondary School,Sembabule,Tier 2,Public/Mixed,R,Ordinary,45%,45,3968000,1785600,2182400
List15,S25M88/027,A17712,Fred Kakooza,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Kyotera Secondary School,Kyotera,Tier 2,Public/Mixed,R,Double Normal,95%,95,4168000,3959600,208400
List15,S25M88/029,A17727,Amina Allen,Kenyan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Executive,90%,90,4818000,4336200,481800
List15,S25M88/031,A17730,Sharifah Ladu,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,1,1,Leave of Absence,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,30%,30,3318000,995400,2322600
List15,S25M88/033,A17756,Joy Nakitto,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Late,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Executive,80%,80,4818000,3854400,963600
List15,S25M88/035,A17776,Racheal Walakira,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,NR,None,100%,100,3318000,3318000,0
List15,S25M88/037,A17781,Susan Ouma,Ugandan,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,1,1,Leave of Absence,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Ordinary,95%,95,3968000,3769600,198400
List15,S25M88/040,A17794,Ahmed Smith,Ethiopian,School of Law,Law,88,Master of Laws in International Energy Law and Policy,1,2,2,Continuing,Late,Mukono,St. Leo's College Fort Portal,Fort Portal,Tier 2,Private/Faith-based,R,Ordinary,30%,30,3968000,1190400,2777600
List15,J22B73/004,A17889,Emmanuel Yiga,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),4,3,12,Leave of Absence,Normal,Mukono,Sembabule Secondary School,Sembabule,Tier 2,Public/Mixed,R,Executive,90%,90,5683000,5114700,568300
List15,J22B73/007,A17899,Sheila Matovu,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Executive,50%,50,5683000,2841500,2841500
List15,J22B73/009,A17927,Hope Kahinda,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),4,3,12,Leave of Absence,Normal,Mukono,St. Henry's College Kitovu,Masaka,Tier 1,Private/Faith-based,NR,None,40%,40,4183000,1673200,2509800
List15,J22B73/011,A17936,Nambooze Twinamatsiko,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,R,Double Normal,55%,55,5033000,2768150,2264850
List15,J22B73/013,A17970,Isaac Wabwire,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,100%,100,5033000,5033000,0
List15,J22B73/015,A18005,Margaret Ocaya,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Mubende Secondary School,Mubende,Tier 2,Public/Mixed,R,Executive,30%,30,5683000,1704900,3978100
List15,J22B73/018,A18032,Prisca Ladu,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,NR,None,25%,25,4183000,1045750,3137250
List15,J22B73/020,A18036,David Ouma,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,R,Ordinary,25%,25,4833000,1208250,3624750
List15,J22B73/023,A18048,Mark Jjumba,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Ordinary,100%,100,4833000,4833000,0
List15,J22B73/025,A18076,Apollo Ssewava,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),4,3,12,Leave of Absence,Late,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Double Normal,35%,35,5033000,1761550,3271450
List15,J22B73/027,A18096,Sophia Jackson,Kenyan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Makerere College School,Kampala,Tier 2,Private/Faith-based,NR,None,100%,100,4183000,4183000,0
List15,J22B73/029,A18098,Namazzi Muzira,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,St. Peter's College Tororo,Tororo,Tier 2,Private/Faith-based,R,Ordinary,40%,40,4833000,1933200,2899800
List15,J22B73/031,A18104,Warren Nakafeero,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Double Normal,55%,55,5033000,2768150,2264850
List15,J22B73/033,A18142,Deborah Namagombe,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Trinity College Nabbingo,Kampala,Tier 1,Private/Faith-based,NR,None,40%,40,4183000,1673200,2509800
List15,J22B73/037,A18175,Ahmed Thomas,Tanzanian,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,R,Double Normal,75%,75,5033000,3774750,1258250
List15,J22B73/042,A18226,Nabasirye Akello,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,NR,None,90%,90,4183000,3764700,418300
List15,J22B73/046,A18367,Peter Tumuhimbise,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,R,Double Normal,70%,70,5033000,3523100,1509900
List15,J22B73/048,A18379,Ben Nakitto,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,R,Double Normal,100%,100,5033000,5033000,0
List15,J22B73/052,A18430,Edith Ntale,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,NR,None,50%,50,4183000,2091500,2091500
List15,J22B73/054,A18457,Jacob Okot,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Kibale Secondary School,Kibale,Tier 2,Public/Mixed,R,Executive,85%,85,5683000,4830550,852450
List15,J22B73/056,A18460,Nakintu Kisitu,Ugandan,School of Medicine,Medicine,73,Bachelor of Medicine and Bachelor of Surgery (MBChB),5,1,13,Continuing,Normal,Mukono,Ntare School,Kampala,Tier 1,Public/Mixed,NR,None,35%,35,4183000,1464050,2718950
